2025-06-22 03:56:53,230 [INFO] Using device: cpu
2025-06-22 03:56:53,230 [INFO] 开始创建数据加载器...
2025-06-22 03:56:53,233 [INFO] Successfully loaded dataset ENZYMES from ./data, total graphs: 600
2025-06-22 03:56:53,233 [INFO] Class allocation analysis:
2025-06-22 03:56:53,233 [INFO]   Source classes: [0, 1, 2, 3]
2025-06-22 03:56:53,233 [INFO]   Target classes: [0, 1, 2, 3, 4, 5]
2025-06-22 03:56:53,233 [INFO]   Overlap classes (to be split): [0, 1, 2, 3]
2025-06-22 03:56:53,233 [INFO]   Target novel classes (unknown): [4, 5]
2025-06-22 03:56:53,247 [INFO]   Class 0: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,247 [INFO]   Class 1: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,247 [INFO]   Class 2: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,247 [INFO]   Class 3: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,247 [INFO]   Class 4 (novel/unknown): 100 samples -> Target
2025-06-22 03:56:53,248 [INFO]   Class 5 (novel/unknown): 100 samples -> Target
2025-06-22 03:56:53,248 [INFO] Final allocation:
2025-06-22 03:56:53,248 [INFO]   Source domain: 280 samples
2025-06-22 03:56:53,248 [INFO]   Target domain: 320 samples
2025-06-22 03:56:53,249 [INFO] Source domain setup:
2025-06-22 03:56:53,249 [INFO]   Original classes: [0, 1, 2, 3]
2025-06-22 03:56:53,249 [INFO]   Overlap classes used: [0, 1, 2, 3]
2025-06-22 03:56:53,249 [INFO]   Label mapping: {0: 0, 1: 1, 2: 2, 3: 3}
2025-06-22 03:56:53,249 [INFO]   Total data after allocation: 280
2025-06-22 03:56:53,249 [INFO]   Data split - Train: 224, Val: 56
2025-06-22 03:56:53,249 [INFO]   Train label distribution: {0: 56, 1: 56, 3: 56, 2: 56}
2025-06-22 03:56:53,249 [INFO]   Val label distribution: {1: 14, 2: 14, 0: 14, 3: 14}
2025-06-22 03:56:53,251 [INFO] Successfully loaded dataset ENZYMES from ./data, total graphs: 600
2025-06-22 03:56:53,251 [INFO] Class allocation analysis:
2025-06-22 03:56:53,251 [INFO]   Source classes: [0, 1, 2, 3]
2025-06-22 03:56:53,251 [INFO]   Target classes: [0, 1, 2, 3, 4, 5]
2025-06-22 03:56:53,251 [INFO]   Overlap classes (to be split): [0, 1, 2, 3]
2025-06-22 03:56:53,251 [INFO]   Target novel classes (unknown): [4, 5]
2025-06-22 03:56:53,361 [INFO]   Class 0: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,361 [INFO]   Class 1: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,362 [INFO]   Class 2: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,362 [INFO]   Class 3: 100 total -> Source: 70, Target: 30
2025-06-22 03:56:53,362 [INFO]   Class 4 (novel/unknown): 100 samples -> Target
2025-06-22 03:56:53,362 [INFO]   Class 5 (novel/unknown): 100 samples -> Target
2025-06-22 03:56:53,362 [INFO] Final allocation:
2025-06-22 03:56:53,362 [INFO]   Source domain: 280 samples
2025-06-22 03:56:53,362 [INFO]   Target domain: 320 samples
2025-06-22 03:56:53,363 [INFO] Target domain setup:
2025-06-22 03:56:53,364 [INFO]   Original classes: [0, 1, 2, 3, 4, 5]
2025-06-22 03:56:53,364 [INFO]   Overlap classes: [0, 1, 2, 3]
2025-06-22 03:56:53,364 [INFO]   Novel classes: [4, 5] -> mapped to unknown label 4
2025-06-22 03:56:53,364 [INFO]   Label mapping: {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 4}
2025-06-22 03:56:53,364 [INFO]   Total data after allocation: 320
2025-06-22 03:56:53,364 [INFO]   Data split - Train: 256, Val: 64
2025-06-22 03:56:53,364 [INFO]   Total count: 320 (known: 120, unknown: 200)
2025-06-22 03:56:53,364 [INFO]   Total label distribution: {4: 200, 3: 30, 0: 30, 1: 30, 2: 30}
2025-06-22 03:56:53,364 [INFO]   Train label distribution: {4: 160, 0: 24, 2: 24, 3: 24, 1: 24}
2025-06-22 03:56:53,364 [INFO]   Val label distribution: {1: 6, 4: 40, 3: 6, 0: 6, 2: 6}
2025-06-22 03:56:53,364 [INFO] 数据加载器创建完成!
2025-06-22 03:56:53,364 [INFO] 源域类别数: 4 (重叠类别)
2025-06-22 03:56:53,364 [INFO] 目标域类别数: 5 (4个重叠类别 + 1个未知类别)
2025-06-22 03:56:53,364 [INFO] 重叠类别: [0, 1, 2, 3]
2025-06-22 03:56:53,364 [INFO] 目标域新类别: [4, 5]
2025-06-22 03:56:53,364 [INFO] Data allocation verification:
2025-06-22 03:56:53,364 [INFO]   Source data samples: 280
2025-06-22 03:56:53,364 [INFO]   Target data samples: 320
2025-06-22 03:56:53,364 [INFO]   Overlapping samples: 0
2025-06-22 03:56:53,364 [INFO]   ✓ Data allocation is correct - no overlapping samples
2025-06-22 03:56:53,365 [INFO] Model initialized with 1444 parameters
2025-06-22 03:56:53,366 [INFO] Previous best validation accuracy read from record.txt: 0.6250
2025-06-22 03:56:53,366 [INFO] Starting training...
2025-06-22 03:56:53,377 [INFO] Epoch 001 | Train Loss: 10.7702 | Val Loss: 4.8708 | Val Acc: 0.2500
2025-06-22 03:56:53,953 [INFO] New best model at epoch 1 (Val Acc: 0.2500)
2025-06-22 03:56:53,965 [INFO] Epoch 002 | Train Loss: 7.6392 | Val Loss: 2.9921 | Val Acc: 0.2143
2025-06-22 03:56:53,974 [INFO] Epoch 003 | Train Loss: 5.7831 | Val Loss: 2.3013 | Val Acc: 0.3214
2025-06-22 03:56:53,976 [INFO] New best model at epoch 3 (Val Acc: 0.3214)
2025-06-22 03:56:53,989 [INFO] Epoch 004 | Train Loss: 5.0433 | Val Loss: 1.9604 | Val Acc: 0.3929
2025-06-22 03:56:53,990 [INFO] New best model at epoch 4 (Val Acc: 0.3929)
2025-06-22 03:56:54,002 [INFO] Epoch 005 | Train Loss: 5.2631 | Val Loss: 1.9290 | Val Acc: 0.3929
2025-06-22 03:56:54,014 [INFO] Epoch 006 | Train Loss: 4.6133 | Val Loss: 1.8657 | Val Acc: 0.3750
2025-06-22 03:56:54,036 [INFO] Epoch 007 | Train Loss: 4.6565 | Val Loss: 1.7363 | Val Acc: 0.3393
2025-06-22 03:56:54,050 [INFO] Epoch 008 | Train Loss: 4.1419 | Val Loss: 1.8567 | Val Acc: 0.3393
2025-06-22 03:56:54,061 [INFO] Epoch 009 | Train Loss: 4.3088 | Val Loss: 2.0954 | Val Acc: 0.3036
2025-06-22 03:56:54,070 [INFO] Epoch 010 | Train Loss: 3.5186 | Val Loss: 1.8134 | Val Acc: 0.3214
2025-06-22 03:56:54,591 [INFO] Epoch 011 | Train Loss: 4.4916 | Val Loss: 1.6656 | Val Acc: 0.3750
2025-06-22 03:56:54,601 [INFO] Epoch 012 | Train Loss: 3.7830 | Val Loss: 1.5869 | Val Acc: 0.4286
2025-06-22 03:56:54,602 [INFO] New best model at epoch 12 (Val Acc: 0.4286)
2025-06-22 03:56:54,611 [INFO] Epoch 013 | Train Loss: 3.7854 | Val Loss: 1.5976 | Val Acc: 0.3750
2025-06-22 03:56:54,620 [INFO] Epoch 014 | Train Loss: 3.6099 | Val Loss: 1.5430 | Val Acc: 0.3571
2025-06-22 03:56:54,630 [INFO] Epoch 015 | Train Loss: 3.2213 | Val Loss: 1.6584 | Val Acc: 0.3036
2025-06-22 03:56:54,650 [INFO] Epoch 016 | Train Loss: 3.0317 | Val Loss: 1.6366 | Val Acc: 0.4107
2025-06-22 03:56:54,660 [INFO] Epoch 017 | Train Loss: 3.1129 | Val Loss: 1.5698 | Val Acc: 0.4286
2025-06-22 03:56:54,669 [INFO] Epoch 018 | Train Loss: 2.7247 | Val Loss: 1.4876 | Val Acc: 0.4107
2025-06-22 03:56:54,677 [INFO] Epoch 019 | Train Loss: 2.8853 | Val Loss: 1.4416 | Val Acc: 0.4107
2025-06-22 03:56:54,687 [INFO] Epoch 020 | Train Loss: 2.8713 | Val Loss: 1.4059 | Val Acc: 0.3571
2025-06-22 03:56:55,251 [INFO] Epoch 021 | Train Loss: 2.7259 | Val Loss: 1.4296 | Val Acc: 0.3750
2025-06-22 03:56:55,261 [INFO] Epoch 022 | Train Loss: 2.7543 | Val Loss: 1.4104 | Val Acc: 0.3214
2025-06-22 03:56:55,272 [INFO] Epoch 023 | Train Loss: 2.4611 | Val Loss: 1.4910 | Val Acc: 0.3393
2025-06-22 03:56:55,281 [INFO] Epoch 024 | Train Loss: 2.8637 | Val Loss: 1.6736 | Val Acc: 0.3214
2025-06-22 03:56:55,290 [INFO] Epoch 025 | Train Loss: 3.3470 | Val Loss: 1.7417 | Val Acc: 0.3393
2025-06-22 03:56:55,301 [INFO] Epoch 026 | Train Loss: 2.9545 | Val Loss: 1.5605 | Val Acc: 0.3750
2025-06-22 03:56:55,310 [INFO] Epoch 027 | Train Loss: 2.8158 | Val Loss: 1.4455 | Val Acc: 0.3214
2025-06-22 03:56:55,318 [INFO] Epoch 028 | Train Loss: 2.8539 | Val Loss: 1.4115 | Val Acc: 0.3571
2025-06-22 03:56:55,328 [INFO] Epoch 029 | Train Loss: 2.3648 | Val Loss: 1.7759 | Val Acc: 0.3929
2025-06-22 03:56:55,341 [INFO] Epoch 030 | Train Loss: 2.3916 | Val Loss: 1.6393 | Val Acc: 0.3571
2025-06-22 03:56:55,889 [INFO] Epoch 031 | Train Loss: 2.1815 | Val Loss: 1.5036 | Val Acc: 0.4107
2025-06-22 03:56:55,898 [INFO] Epoch 032 | Train Loss: 2.3651 | Val Loss: 1.5409 | Val Acc: 0.3571
2025-06-22 03:56:55,910 [INFO] Epoch 033 | Train Loss: 2.5915 | Val Loss: 1.6512 | Val Acc: 0.3393
2025-06-22 03:56:55,921 [INFO] Epoch 034 | Train Loss: 2.5494 | Val Loss: 1.6238 | Val Acc: 0.3393
2025-06-22 03:56:55,930 [INFO] Epoch 035 | Train Loss: 2.1944 | Val Loss: 1.5230 | Val Acc: 0.3571
2025-06-22 03:56:55,939 [INFO] Epoch 036 | Train Loss: 2.1604 | Val Loss: 1.3892 | Val Acc: 0.4464
2025-06-22 03:56:55,940 [INFO] New best model at epoch 36 (Val Acc: 0.4464)
2025-06-22 03:56:55,948 [INFO] Epoch 037 | Train Loss: 2.3171 | Val Loss: 1.5136 | Val Acc: 0.3750
