epoch,train_loss,val_loss,val_acc
1,13.225572994777135,2.0442052483558655,0.26785714285714285
2,12.630261421203613,2.313466429710388,0.2857142857142857
3,10.394329343523298,4.643483102321625,0.30357142857142855
4,9.753356661115374,7.229926109313965,0.30357142857142855
5,10.354078088487897,8.657634735107422,0.3392857142857143
6,9.998764446803502,4.214126944541931,0.375
7,8.155033588409424,5.28235650062561,0.3392857142857143
8,6.985167230878558,4.515526652336121,0.32142857142857145
9,7.17072183745248,8.899088859558105,0.42857142857142855
10,7.204133169991629,7.456768989562988,0.35714285714285715
11,6.659206560679844,3.003048062324524,0.4107142857142857
12,6.4871088436671664,3.8572503328323364,0.42857142857142855
13,7.09841707774571,3.589150309562683,0.42857142857142855
14,5.277812276567731,5.006127595901489,0.375
15,4.823749882834298,5.1613792181015015,0.35714285714285715
16,4.027414117540632,4.2421568632125854,0.5
17,3.4459188665662492,3.2839990854263306,0.48214285714285715
18,5.90235618182591,3.256672739982605,0.39285714285714285
19,4.521540437425886,3.667754292488098,0.30357142857142855
20,5.215433929647718,3.22374427318573,0.42857142857142855
21,4.652704477310181,3.471029758453369,0.44642857142857145
22,5.218436309269497,3.026439666748047,0.375
23,2.7899163280214583,2.4006075859069824,0.375
24,2.425783395767212,2.478453755378723,0.42857142857142855
25,4.961044243403843,2.424691677093506,0.39285714285714285
26,3.2625172649111067,2.4345006346702576,0.39285714285714285
27,3.3656753301620483,3.1870851516723633,0.39285714285714285
28,4.471332975796291,3.2662458419799805,0.375
29,2.7635375346456255,2.762998104095459,0.42857142857142855
30,2.8936019284384593,2.959464430809021,0.42857142857142855
31,2.1496814829962596,3.582918643951416,0.44642857142857145
32,1.6755520275660925,2.902999758720398,0.39285714285714285
33,2.326252749988011,4.383683919906616,0.39285714285714285
34,2.8721113545554027,4.0537015199661255,0.42857142857142855
35,3.145127671105521,2.9898051023483276,0.42857142857142855
36,1.8484537260872977,3.028825521469116,0.375
37,3.4062678473336354,2.896435856819153,0.3392857142857143
38,1.9920173713139124,2.5883302688598633,0.42857142857142855
39,2.689846021788461,3.589150547981262,0.48214285714285715
40,1.2202973365783691,3.05772602558136,0.4642857142857143
41,2.889398387500218,2.3897560834884644,0.44642857142857145
42,3.545945235661098,2.411413252353668,0.375
43,2.0615042533193315,3.300951361656189,0.375
44,1.5098772985594613,3.05932354927063,0.375
45,2.9732299021312167,3.0133129358291626,0.42857142857142855
46,2.227949457509177,3.3726229667663574,0.4107142857142857
47,1.9065395763942175,3.2179863452911377,0.375
48,1.5703517028263636,2.0876495838165283,0.44642857142857145
49,2.2241842406136647,2.3410462141036987,0.39285714285714285
50,1.390780312674386,2.7664960622787476,0.42857142857142855
51,1.6801402398518153,2.804885149002075,0.375
52,2.609630525112152,2.807263731956482,0.35714285714285715
53,2.3819148455347334,3.440523624420166,0.375
